"","target_id","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2","Trend"
"7541","Adamts6",1098.783881,1173.432517,712.1116469,447.9558653,983.7816155,1099.888853,1066.855746,923.1725058,"DBT"
"7542","Zmym2",372.2928,380.8765,298.9246,274.0423,381.278255,393.9198173,336.6910493,352.4678344,"DBT"
"7543","Ing5",1082.119,1037.846,883.2354,863.2696,889.250753,940.9688932,761.4252011,811.4261266,"DBT"
"7544","Spsb4",84.92986,71.57995,40.05236,28.69197,56.87111818,66.90359837,49.78704025,44.06105877,"DBT"
"7547","Rbm34",928.0419,915.0883,753.1365,750.4791,757.1937723,829.0198172,588.2180685,681.7676756,"DBT"
"7548","Ttpal",1045.618,978.1033,781.5203,791.7326,1013.36178,910.2163358,840.9768092,849.0278562,"DBT"
"7559","Eml5",60.02161558,45.78743595,22.33063795,22.86403113,52.26566625,63.71596034,30.71037862,24.65971718,"DBT"
"7561","Ube3b",3384.545,3377.494,2727.402,3038.725,3339.500027,3309.698726,2510.012604,2322.464262,"DBT"
"7562","Gm5526",11.81917,26.08672,2.290607,2.076229,29.66602771,22.42806565,3.184549707,5.34790549,"DBT"
"7565","Krtap1-5",6.291559,5.750301,0,1.025261,1.954397259,0,1.048795043,0,"DBT"
"7569","Zfp932",356.1323,303.5783,251.6688,211.3279,323.8045877,240.7393373,183.7277382,199.598913,"DBT"
"7571","Cmah",164.0700224,114.6354517,50.49940717,75.39245751,133.8960783,118.5828211,33.75181989,26.61719784,"DBT"
"7575","Slc35e4",1184.491,1182.493,952.9153,1014.693,1065.864365,1011.95459,895.2523006,979.1353453,"DBT"
"7577","Epc2",749.6279418,767.6405519,582.8956018,603.5053522,810.2486713,827.4638567,663.1459049,621.340576,"DBT"
"7579","2700097O09Rik",178.4564606,176.9236969,115.7919445,123.7262391,141.6885544,142.0293633,122.7968609,113.4255178,"DBT"
"7580","Uprt",304.6912,327.1933,233.2567,238.8013,297.0704527,317.43514,224.4440764,212.1676429,"DBT"
"7582","Ubox5",564.3683,556.8225,383.2976,464.153,553.600692,463.1476283,381.4342072,402.6124648,"DBT"
"7589","Smn1",214.4264,205.9703,144.1072,164.9923,191.807514,201.0689081,167.0549151,170.1844194,"DBT"
"7592","Eif4e",2137.955967,2123.189849,1743.555001,1798.943962,1741.810762,1689.587083,1385.989821,1874.561861,"DBT"
"7597","Cox11",409.7491831,413.8089651,321.7458057,312.3580319,370.0372044,405.8082487,336.146439,376.6730425,"DBT"
"7598","Mrps27",244.2217,231.4153,168.3589,186.3545,205.5257531,207.143069,147.7032176,151.9615331,"DBT"
"7602","Tmem69",235.4841,229.5039,172.3346,156.8649,220.8468903,206.1340319,158.3680515,162.5557779,"DBT"
"7606","Alcam",2213.575422,2153.686807,1849.785486,1819.620487,2547.569656,2323.808409,2527.835911,2028.802667,"DBT"
"7608","Fgfr1op",589.4045388,567.4762529,463.3063797,440.9419515,540.8352659,483.9738766,355.9654884,434.1553329,"DBT"
"7609","Pmpca",741.3392,735.4763,587.2398,644.5652,714.1191169,763.2992553,575.0985685,638.765607,"DBT"
"7618","Ppig",349.5241,352.1783,285.0886,237.3896,268.537564,286.1609499,281.4172077,251.159912,"DBT"
"7619","Ankrd10",1289.335198,1275.012225,1080.756142,1064.841594,1117.434538,1153.537696,891.6696071,823.6153455,"DBT"
"7620","Fam83c",38.83735244,23.95964364,7.926191225,11.27786925,38.29117005,44.36976013,9.439270658,14.77782429,"DBT"
"7621","Mesd",1050.965,1067.724,882.8687,815.8063,1029.142748,1092.682125,988.6799585,1011.046631,"DBT"
"7623","Zbtb18",143.1238,203.863,69.4013,98.09916,159.0972374,168.0383101,99.95871118,80.69217302,"DBT"
"7624","Fbrsl1",1446.157464,1488.165998,1248.416336,1148.351935,1527.630445,1375.175039,1164.44977,995.8127385,"DBT"
"7625","Tmem95",32.35659,27.79312,12.45543,8.202087,13.68078082,20.33609283,8.390360342,5.277784996,"DBT"
"7631","Ppm1e",74.18571,71.07683,34.40577,36.04205,56.50047072,59.54730022,44.02491959,34.80708222,"DBT"
"7634","Diexf",126.649895,157.4715311,91.35445653,88.36939366,134.7378862,113.4965583,81.01658025,88.9916429,"DBT"
"7639","Med26",505.1223,512.7351,406.5,394.7254,472.9641368,468.654503,368.12706,375.7782917,"DBT"
"7641","Mettl14",945.9716,893.3368,705.0562,767.935,812.6870863,838.6419622,781.4117522,833.3659769,"DBT"
"7650","Zc3h13",2233.503,2257.951,1928.327,1934.667,2218.240889,2140.835955,2101.785266,1966.50269,"DBT"
"7651","Kcnc3",37.85058,40.20104,2.323789,10.31162,38.26067521,34.67495301,3.226642566,11.43841269,"DBT"
"7653","Gabrg3",6.232152498,7.435866124,0.722692748,1.976989645,4.18664431,2.495934341,1.582674683,3.156101523,"DBT"
"7654","Mrpl15",1816.953,1743.593,1523.339,1458.519,1536.539733,1414.86246,1339.834401,1377.781112,"DBT"
"7656","Ddx20",675.429974,624.6662538,527.2450518,522.2668403,575.714243,554.0986802,485.9089125,534.4059521,"DBT"
"7658","Lin7c",1653.552,1700.39,1391.913,1374.416,1600.518477,1621.301689,1122.741068,1141.562052,"DBT"
"7660","Ces2g",257.9494895,347.9408444,166.21246,197.1449174,103.3701973,115.9257541,66.24528436,60.82110975,"DBT"
"7666","U2surp",2292.08,2017.167,1796.702,1660.971,1965.488847,1923.032062,1786.424031,1593.4728,"DBT"
"7670","Asb7",253.5667045,262.3686651,181.6073762,193.3385214,276.7892686,268.4450884,214.0148865,194.1120265,"DBT"
"7674","Nt5dc3",762.9558,835.1286,687.9089,627.5319,873.3230252,832.22404,776.5165917,771.2050771,"DBT"
"7681","Zic5",526.7871,599.9303,337.2433,202.2911,633.3878431,610.5564738,540.6849075,602.3363702,"DBT"
"7683","Ap4b1",904.6336079,886.571338,739.0363166,720.6516361,893.0826867,906.0008467,886.7829746,801.9618021,"DBT"
"7687","Wbp4",1532.397,1510.389,1280.645,1298.983,1482.381208,1400.390783,1365.445983,1253.56768,"DBT"
"7692","Trabd2b",1609.74,1857.347,1261.396,954.5206,2076.547088,2070.583997,2122.761167,1875.724788,"DBT"
"7694","Lsg1",1191.954,1177.249,949.1202,952.6355,1136.338033,1156.500059,935.7348495,1082.92388,"DBT"
"7695","Smc6",304.5912,280.8711,216.7402,211.969,256.757048,265.2939324,211.5343395,217.7234854,"DBT"
"7699","Ube2m",3124.81,3197.616,2666.492,2824.278,3153.335006,3244.726621,2947.92926,3054.813662,"DBT"
"7700","Hdac7",5699.866,5296.98,4703.051,4105.968,5082.690598,5399.816334,4943.638655,4084.162442,"DBT"
"7702","Rangap1",5388.806,5278.85,4194.326,4739.163,4255.241049,4317.004207,3542.857939,4004.098295,"DBT"
"7703","Nras",1224.573,1278.525,905.0276,1064.453,1153.541256,1292.327556,931.3330508,1006.364642,"DBT"
"7715","Efcab14",2349.619245,2280.739968,1914.068877,1569.686073,2117.14383,2327.916263,1926.086281,1622.082431,"DBT"
"7717","Mrps10",1100.728,1079.387,889.0227,904.6833,1087.174337,1014.06301,1004.086988,1002.726335,"DBT"
"7719","Kctd6",481.3333,481.0591,353.0396,390.337,488.5776336,477.8590605,475.5631995,428.7950055,"DBT"
"7721","Anapc1",748.899434,760.0062038,573.6826684,655.5719143,712.2043217,718.791411,582.2441067,602.7893741,"DBT"
"7723","Slc4a8",16.028,23.86634,6.786382,3.665734,25.31180301,38.8627379,22.68864194,21.12552211,"DBT"
"7725","Ppm1d",380.4918,332.561,271.618,279.565,326.6218463,299.1664439,285.6078331,270.3401671,"DBT"
"7728","Slc25a46",2109.673,2053.897,1778.825,1795.829,2038.431191,1998.710492,1819.641984,1803.492061,"DBT"
"7732","Atg3",2785.62019,2701.059839,2444.746315,2310.475916,2593.80652,2457.245532,2113.477509,2203.555351,"DBT"
"7735","Pten",3361.223,3198.658,2973.518,2739.694,2787.398281,2853.906001,2908.863521,2587.776245,"DBT"
"7736","E2f5",458.3359063,438.7497068,276.186443,353.7305062,445.6206428,410.3380405,305.4698242,322.1976119,"DBT"
"7738","Zfp638",721.8206,670.9798,529.5154,546.8839,733.3138164,664.8136252,513.6973134,522.3190158,"DBT"
"7743","Appbp2",3011.35905,3039.216849,2718.200282,2538.506092,3002.075024,2945.44743,3036.844439,2886.563786,"DBT"
"7745","Usp7",811.5475,761.3712,663.2006,615.9228,671.0556199,668.4238622,558.8632784,625.5721876,"DBT"
"7747","Klc1",2314.985,2293.856,1948.323,2035.519,2475.042244,2458.874199,2055.988847,2024.608614,"DBT"
"7750","Senp8",283.0175,248.9475,198.1193,152.6484,273.4703281,230.4869051,186.0117908,207.8627129,"DBT"
"7751","Gm20594",2504.939225,2112.277053,1757.348241,1457.920916,1917.263711,1866.298701,1901.465413,1746.946834,"DBT"
"7754","Ezr",1511.850145,1720.07724,1332.535948,1186.246266,2433.575624,2465.40024,1766.079094,1569.5317,"DBT"
"7755","Ahrr",17.27886607,17.98008863,5.823836974,4.73743159,21.81918604,18.9247064,4.826695409,6.178700576,"DBT"
"7757","Donson",474.7479413,427.1182229,324.7016595,374.7896946,354.659774,372.458658,302.7428053,296.1301599,"DBT"
"7759","Rassf5",1343.246,1443.89,950.109,1146.606,1352.101678,1373.206443,493.6929417,553.7917381,"DBT"
"7760","Ercc6l2",546.7542188,558.7555386,407.7312999,438.8513439,523.7360167,508.7914125,509.237515,463.394567,"DBT"
"7761","Pglyrp1",9.993014,16.14213,0.9865144,2.295945,9.039621845,6.176134717,1.232656665,1.231909326,"DBT"
"7763","Zbtb26",356.3584,353.6475,248.2785,273.6816,383.4904395,388.5498199,267.4070763,285.3748065,"DBT"
"7766","Ttll3",195.5631,206.5494,140.967,130.2643,198.4173599,211.344278,108.0479961,129.1243263,"DBT"
"7769","Rpl8",35783.69,36620.79,31476.01,32808.35,32700.97494,32561.7821,29286.55277,31489.3764,"DBT"
"7776","Gm38394",2787.072,2369.424,1835.186,1360.552,2385.525857,2341.941969,1792.594271,1628.845291,"DBT"
"7777","Upk1b",17.97588,14.37575,2.264624,4.101043,11.72638356,14.7898857,2.097590086,1.055556999,"DBT"
"7782","Ahnak2",9136.168513,9457.078916,8354.840304,8098.820189,10508.22629,10201.84882,8165.325505,6252.806569,"DBT"
"7788","Zcrb1",1042.139,990.3,828.7471,865.7519,1008.362976,1004.613634,952.9097477,1035.264744,"DBT"
"7789","Kras",685.2997,693.2961,577.0006,541.0938,594.5632084,637.824061,539.1740573,554.2406227,"DBT"
"7791","Gm15500",32687.42592,32256.33783,28930.07069,28793.42053,30040.28604,30300.58079,27398.72182,30755.2457,"DBT"
"7792","Ccdc96",20.67226486,33.54341962,7.926184079,9.227347571,38.11074656,30.50413925,26.21987607,34.83338098,"DBT"
"7796","Ddx42",2170.098219,2138.785993,1879.663226,1836.095697,2132.989802,1998.49169,1952.13018,1871.988466,"DBT"
"7797","Sprtn",883.9544,869.9476,730.6258,713.6941,909.9269108,871.6582467,715.8645201,676.8266403,"DBT"
"7802","Zc3h12c",336.8936,355.5811,270.9195,254.7671,302.1309207,369.3393641,259.747809,271.1260249,"DBT"
"7803","Bicra",1118.084722,1130.713817,852.2769719,875.5592822,1211.27385,1095.424465,804.5626129,701.9903212,"DBT"
"7804","Rora",128.9598,103.6222,82.39797,68.4601,139.3623567,117.2377449,111.3223079,112.1976489,"DBT"
"7805","Tnnc1",55.75595,58.86383,30.81624,28.19707,69.30485252,76.12399048,52.36216356,40.0274998,"DBT"
"7807","Usp31",915.4245,825.2748,596.6491,677.4381,854.1498327,759.2161775,427.413199,584.5996076,"DBT"
"7809","Cdh15",24.26744136,27.79311911,9.05849609,8.20208673,17.58957533,15.71425355,9.439155385,12.66668399,"DBT"
"7810","Ubn2",514.9571,499.9379,401.3386,395.6021,620.1438629,519.2554249,394.271701,395.0046207,"DBT"
"7812","Asic3",36.93848117,34.70022856,15.57334013,7.935782161,66.93010872,56.24652981,19.35917332,4.942084148,"DBT"
"7814","Gmfb",6196.857,5833.925,5361.366,5240.897,5882.828322,5915.250418,5360.226108,5072.599142,"DBT"
"7817","Abca13",3.360420955,4.704238952,0.264876568,0.480450586,4.629117956,2.867811437,1.225923993,0.990149017,"DBT"
"7826","Zfp966",102.0817,101.123,64.78923,63.99244,98.38360729,94.12825932,54.3542882,51.97255962,"DBT"
"7829","Arntl",814.3266677,820.6466073,667.7253722,674.4507689,749.4644333,724.9466549,677.9443003,633.6075834,"DBT"
"7831","Rxfp3",29.66021,28.7515,9.058496,10.25261,32.24755478,38.82344995,18.87831077,15.83335499,"DBT"
"7832","Bbc3",376.679073,424.1561813,302.5712007,314.6391714,423.1117149,453.7469502,301.8209495,328.5926932,"DBT"
"7833","9430015G10Rik",313.8504755,343.0989476,233.1779909,249.5947463,247.9006614,246.4189029,177.5038298,204.355358,"DBT"
"7837","Enox1",535.6812982,588.4474185,461.9833006,386.5233372,359.6090957,312.4363353,361.8342898,291.3337318,"DBT"
"7838","Nup37",509.2539,502.617,421.4623,385.1155,435.8917477,427.1962108,407.2218468,439.7983652,"DBT"
"7842","Btbd11",291.9559655,313.5569095,199.486319,127.1749984,288.7481126,392.6632569,173.5668233,236.3584333,"DBT"
"7845","P2rx3",78.2356,46.83703,13.72869,13.54589,47.51995668,59.36751614,4.254018466,9.064633524,"DBT"
"7846","1700073E17Rik",5.713499966,5.076023005,0,1.084369719,7.249362299,5.877161672,3.332570667,4.463326489,"DBT"
"7848","Fndc1",282.8907384,309.4800367,230.4415837,212.608404,531.9816955,543.028319,293.5828513,268.1429554,"DBT"
"7850","Klc2",329.7931,341.3707,255.9317,261.9095,360.0522848,372.9136271,275.3028988,251.9450371,"DBT"
"7852","Snx14",1277.671,1220.822,1076.589,1032.026,1231.499785,1282.406581,1003.474112,957.499283,"DBT"
"7853","Rab11fip2",723.6006,770.2403,619.5587,512.092,719.9532426,737.2763456,664.2067566,542.268392,"DBT"
"7857","Dcaf1",2089.397087,1961.87555,1406.36503,947.3038249,1802.676122,1908.588941,1273.427005,1393.276566,"DBT"
"7859","Mapre1",1478.164,1261.046,1060.469,1107.206,1357.513824,1348.660245,1283.5194,1329.40979,"DBT"
"7860","Zcchc10",244.9914,166.7404,115.258,119.6249,149.5646937,182.7932379,90.63970986,129.3128137,"DBT"
"7862","Il17ra",3053.185,3129.162,2352.446,2711.089,3889.385473,3829.062082,1402.223008,1285.829233,"DBT"
"7869","Cpsf4",926.6865146,917.3261445,721.3140001,816.0044523,781.9827595,785.3216833,610.6754985,653.3626771,"DBT"
"7873","Ilvbl",1436.766,1416.396,1155.093,1179.928,1641.43599,1678.800723,1007.987224,931.8173664,"DBT"
"7878","Pigw",228.2539,210.8336,144.7142,165.0507,202.9910797,232.6718405,104.14398,105.5857027,"DBT"
"7883","Ascc3",542.9835573,509.3230257,433.8201447,365.9304792,448.5547581,521.2618288,424.328059,396.0328642,"DBT"
"7892","Apex2",460.8785037,418.4279356,364.535139,321.3730555,407.1516772,438.3112808,374.4949574,339.0232919,"DBT"
"7895","Dgcr8",1720.9755,1650.182888,1284.12973,1411.673105,1657.954965,1454.625599,1452.449438,1376.810168,"DBT"
"7897","Cyp2s1",34.58324394,46.44517073,12.21538791,12.2931998,29.46972783,42.3731242,18.67086717,20.41127702,"DBT"
"7900","Cenpe",120.054114,100.1413944,75.62440568,67.66507936,68.71698724,74.97149764,64.98632047,64.77001816,"DBT"
"7903","Cbx3-ps7",5.596763779,8.639811231,0,0,6.800040883,0,0,0,"DBT"
"7909","Dusp16",337.5238275,304.0621354,250.6532148,237.7622416,269.4632028,304.5340385,231.6665241,235.5019972,"DBT"
"7910","Chsy1",3943.009824,3979.207951,3469.404002,3474.608991,3968.403635,3733.52177,3864.809733,3538.227062,"DBT"
"7914","Lipt1",106.8276,117.4781,73.01166,75.18944,117.6444941,107.2607841,82.99384234,97.53522258,"DBT"
"7915","Smg1",769.8308,726.2994,573.7007,564.3831,796.0978392,792.8664102,541.4614201,441.1346469,"DBT"
"7917","Gas2l1",3263.155562,3444.420235,2753.131428,3023.3643,3713.713771,3530.58371,3381.314757,3396.231163,"DBT"
"7918","Pde1c",50.87526,52.15778,23.44559,23.5697,59.09381273,52.73122251,46.72836229,54.79170876,"DBT"
"7924","Slc35f2",55.94562,81.71195,1.482831,12.06799,44.22711046,47.26218846,6.87080256,13.79560313,"DBT"
"7929","Slc30a9",2990.972,2944.552,2378.07,1852.885,2621.446524,2678.895585,2374.922388,2202.212914,"DBT"
"7930","Dph2",502.9301625,526.1148005,371.8043227,423.3047536,404.9775374,471.8457614,324.3095894,292.2620138,"DBT"
"7931","Gm11282",4.493970622,5.750300507,0,1.025260841,5.863191778,0.924367856,2.097590086,2.111113999,"DBT"
"7933","Bmp8b",12.63368082,7.986257073,0.79120418,2.151315867,9.236140086,11.67371492,0.731753282,8.522628853,"DBT"
"7935","Rbpms2",58.32659,66.04674,35.11965,38.2841,71.03752942,65.81510384,62.6536357,73.69097781,"DBT"
"7939","Rae1",678.3288,659.6439,537.533,572.3647,630.9688219,650.1360988,560.7884517,565.945143,"DBT"
"7942","Fv1",173.467266,147.5910463,103.040393,110.7281709,154.3973835,167.3105819,160.4656415,131.9446249,"DBT"
"7944","Zfp280b",656.13,601.9544,445.2132,505.9031,601.5146857,541.5691265,465.040037,504.5228404,"DBT"
"7945","Gtpbp8",388.6113,394.3907,278.0647,323.1424,393.3336176,391.4709672,301.2346076,321.1844986,"DBT"
"7948","Herc2",728.4602,704.5035,571.2121,618.3929,695.0407407,657.8513431,644.0366515,581.1282583,"DBT"
"7952","Bcam",41.36275032,56.34351081,21.08476588,28.49122875,29.34936409,33.90051044,15.84130468,11.13536573,"DBT"
"7956","Zfp146",1472.748,1383.34,1266.179,1168.187,1402.676876,1397.648735,1313.964166,1334.372402,"DBT"
"7958","Ranbp9",619.7195,583.6007,509.4839,488.1553,560.7191238,555.0991776,458.6142327,491.3780765,"DBT"
"7959","Akap8l",1056.083096,1095.432246,875.2771847,941.1894523,1173.615554,1134.199359,955.452284,982.7235663,"DBT"
"7963","Tlk2",1870.058,1758.981,1408.227,1521.884,1706.472507,1612.00712,1676.587175,1480.304938,"DBT"
"7964","Wdfy1",206.7834,229.1416,164.6104,144.9213,238.5250479,228.6432526,130.012144,166.2366214,"DBT"
"7965","Rpf1",536.2024,512.7109,429.198,419.7378,489.2955848,458.5845391,381.5348856,375.6726154,"DBT"
"7973","Ociad1",3845.966,3802.606,3467.903,3261.022,3686.66566,3649.000176,3603.298759,3621.736133,"DBT"
"7975","Rnf165",8.75182,12.03824,3.087983,2.850784,6.731541449,7.630133017,3.178602985,4.701153434,"DBT"
"7977","Slc25a17",2120.255,2122.819,1896.623,1780.878,2086.319074,2179.659404,1979.076246,2170.22519,"DBT"
"7978","Ptbp2",223.0586,227.9869,177.3396,140.2851,224.8809458,209.9239224,189.6622234,173.2933134,"DBT"
"7979","Trac",240.3244,242.2124,70.48367,16.91967,289.815541,283.2970753,155.7939759,154.9997403,"DBT"
"7982","Cbx2",300.3875777,284.0218961,180.8842656,232.6383978,228.5276502,222.5453385,188.142588,205.5736433,"DBT"
"7983","Zfp326",864.8406,793.5001,689.1991,632.1068,765.8938244,790.3031378,630.6755688,612.8639799,"DBT"
"7988","C530008M17Rik",242.4455388,169.289502,121.4596451,125.6257307,171.4291839,149.3286791,153.7530562,147.7009884,"DBT"
"7989","Noct",2169.357,2131.008,1143.442,1602.173,1719.276362,1963.025532,1233.366237,1204.770805,"DBT"
"7991","Fyttd1",581.4507351,532.0824744,445.6030497,444.1892641,522.1333398,514.610006,475.1370099,505.8997456,"DBT"
"7992","Dpy19l4",552.1817912,531.2017685,455.0578908,416.7298936,535.4467514,513.9125315,355.5391591,350.755002,"DBT"
"7994","Crtc2",1314.431793,1303.253397,999.9833606,1107.308883,1405.330214,1423.886245,1002.027987,1185.692873,"DBT"
"7997","Zfp287",347.5459,366.5891,290.6553,231.6327,351.6131513,374.9784269,358.6431398,341.8011779,"DBT"
"7998","Rpl19",29408.94,29412.7,25977.68,26564.57,28776.99174,27574.55047,25844.41635,27874.90428,"DBT"
"7999","Srgap1",131.3245,120.1788,93.92372,84.25275,132.3649896,119.440583,74.08767057,63.24086827,"DBT"
"8001","Cdyl2",260.6502961,242.4710047,195.8899779,175.3196039,270.6840204,244.9574818,180.3927474,183.6669179,"DBT"
"8003","AC114573.1",4.493970622,16.2925181,1.132312011,0,7.817589038,9.24367856,0,1.055556999,"DBT"
"8004","Cldn15",16.53941351,28.6130773,2.264624022,7.176825889,13.04055016,25.03840967,3.146385128,1.055556999,"DBT"
"8006","Alg8",496.2527378,436.8214138,337.7504791,384.3980248,381.5261879,342.0424156,252.6462134,234.132019,"DBT"
"8009","Osgepl1",328.5577,306.6606,242.9302,226.3429,287.4817404,240.7881327,219.6342261,243.1598307,"DBT"
"8011","Casq1",11.68432362,12.74665371,3.090243383,2.814709179,11.72638356,14.7898857,7.341565299,9.500012993,"DBT"
"8013","Ints5",330.5306,347.1877,257.1791,286.6581,312.3353248,294.9280566,254.5079667,246.4823786,"DBT"
"8014","Psme4",263.0491,245.3121,198.4471,197.3462,244.1306151,234.2043287,204.7464181,220.8925168,"DBT"
"8015","Capns2",26.96382373,20.12605177,7.926184079,6.151565048,25.40716437,30.50413925,9.439155385,12.66668399,"DBT"
"8016","Eed",533.5718405,537.5913329,404.5797283,439.2925055,457.7958746,456.360949,345.5310905,391.7667087,"DBT"
"8019","Tyro3",97.98888,100.4669,69.12354,67.01333,99.54670386,107.4072394,103.0899462,98.90163082,"DBT"
"8020","Tomm22",2230.023,2303.242,1937.438,2011.259,2015.545206,1936.713961,1789.393243,2013.858034,"DBT"
"8021","Spopl",557.2399,613.2597,425.2363,471.8988,628.4801454,638.3775618,506.683943,462.2904616,"DBT"
"8023","Baz1a",134.3780048,135.2693447,91.84344875,89.22566623,103.0853381,105.1442786,74.59714767,64.00391478,"DBT"
"8026","Thsd7a",606.495,598.3482,388.983,440.4964,800.1295037,762.3809853,577.1614122,608.4852587,"DBT"
"8030","Nup62cl",19.60198,9.323571,2.264624,2.32129,12.21879931,8.148643029,9.486249278,1.876079227,"DBT"
"8032","Prpf40a",1672.488,1598.939,1344.306,1077.742,1420.61369,1572.416286,1199.301858,1088.785948,"DBT"
"8034","Plxna2",612.8052,627.0066,466.915,543.1629,625.647238,570.712271,569.5959129,511.9628298,"DBT"
"8037","Gm6133",13.48301,13.62763,1.132312,4.101043,11.9400372,6.579477826,6.292966815,8.444929804,"DBT"
"8045","Gm44821",75.49871,72.83714,38.49861,45.11148,72.3126986,73.94942848,59.78131744,48.55562197,"DBT"
"8046","Tmem55a",1927.913,1891.849,1665.631,1639.392,1897.719739,1986.466523,1855.318431,1681.5023,"DBT"
"8050","Leo1",1622.536,1453.952,1321.061,1196.304,1616.003082,1580.557362,1533.736604,1512.216031,"DBT"
"8051","Scrt1",9.181664,8.304545,0,1.904795,2.722408662,9.011607599,2.271950616,1.142889295,"DBT"
"8052","Svop",30.42258,28.88973,11.44167,11.89119,50.91755122,38.39912911,12.81945564,4.335426314,"DBT"
"8053","Porcn",459.0623,522.7856,401.9419,371.3728,371.95593,380.6184373,255.8775323,325.2229088,"DBT"
"8055","Spata2",190.5101,204.5176,136.4389,155.996,173.0076648,208.9857001,145.5743203,124.2570831,"DBT"
"8067","Fbxl2",273.3524798,308.7132528,177.3640048,226.8158102,293.9259394,260.9621787,199.6918686,256.2818331,"DBT"
"8069","Ces2e",18.39062329,37.23901087,9.535266671,9.859650101,19.289443,14.66602239,8.834594216,16.48873371,"DBT"
"8074","Gm38393",7.07108,6.781546,1.843345,1.54235,8.507553407,4.957676725,3.606822677,2.647675618,"DBT"
"8075","Surf6",294.949,300.8136,228.8244,239.8884,280.7800109,271.9031577,243.0586507,242.1066507,"DBT"
"8082","Rnf113a1",159.0866,154.2997,122.2897,95.34926,174.9185547,162.6887427,154.1728713,146.7224229,"DBT"
"8084","Rem1",84.56314,68.78533,46.69377,29.35621,42.55654403,46.11482813,37.20382857,37.11419108,"DBT"
"8085","Tppp",33.27787,56.544,6.987583,0.5279045,28.61013431,27.54419182,2.695510214,2.719049129,"DBT"
"8087","Zswim1",391.1832,379.4318,275.2399,329.7091,393.8168867,373.2492117,323.0369087,346.6149554,"DBT"
"8089","Tnrc6a",1128.421,1165.899,970.9864,917.6133,1106.518304,1157.557391,952.2699025,832.0268979,"DBT"
"8093","Arl4d",211.2166192,234.8039373,140.4066894,177.3701255,222.8012876,211.680239,164.6608217,205.8336149,"DBT"
"8097","Lrrc51",104.2566,100.8201,69.63413,56.3885,108.9425689,118.6121368,74.81370719,115.4649724,"DBT"
"8098","Scube1",40.45905,34.76232,10.64518,17.7871,43.19136343,41.59577556,28.17747081,35.93418746,"DBT"
"8101","Dcun1d3",857.6654754,750.8865316,626.0926058,492.297868,828.1123686,825.942118,659.0163571,567.3608681,"DBT"
"8106","Reln",27.48643,34.51422,8.892344,11.46701,56.45275558,37.54110731,18.94818913,11.73252418,"DBT"
"8107","Prpf4b",510.377,532.9413,423.4778,414.8178,526.8069018,550.001607,393.1046539,324.956383,"DBT"
"8109","Fam181b",18.87467661,39.38304929,7.927735225,6.151565048,75.24429449,77.82840263,14.6831306,20.05558299,"DBT"
"8119","Ubiad1",506.412,523.3938,423.8876,417.2215,486.3466952,512.5952165,448.1307741,419.4784654,"DBT"
"8121","Agl",2079.06419,2068.350942,1801.53929,1796.530371,2041.228707,1925.356987,1903.077162,1815.55936,"DBT"
"8126","Plekha5",1228.772,1488.351,999.9222,770.1003,1397.196972,1331.964648,1167.18848,1109.893962,"DBT"
"8127","1110004E09Rik",188.1594685,175.1675484,138.9837173,129.5948923,155.6260537,142.3961255,129.9810046,153.4867969,"DBT"
"8130","Daam1",1054.518814,1107.553624,935.2854514,894.2465728,1160.146756,1139.006945,847.3785228,766.59883,"DBT"
"8133","Kcnmb1",34.36286,23.29483,11.35759,10.29574,36.25221011,30.72756644,27.35736813,24.1636419,"DBT"
"8138","Tprkb",441.1732,437.4126,338.3072,362.146,399.5245551,401.0730306,372.9832662,381.2468424,"DBT"
"8140","Ccnl1",1484.396804,1288.751974,1161.265002,1107.096515,1467.103735,1446.814769,987.1022904,905.0304956,"DBT"
"8141","Ino80",1171.918,1127.173,986.631,985.9944,1247.442867,1122.368171,936.2373642,920.8724358,"DBT"
"8142","Phf21a",446.1599,438.2237,336.9625,349.9712,457.9255408,417.208541,392.6686711,430.8813635,"DBT"
"8143","Mapkapk5",861.8433,833.5028,662.9232,720.2718,853.2725159,824.3237742,642.6528729,691.3321705,"DBT"
"8144","Lrrc8e",53.86973,64.84175,11.30117,27.67628,24.68782774,23.40435387,15.41625312,20.68729497,"DBT"
"8154","Etfrf1",544.765125,516.0514429,424.3963938,430.1399675,619.7034882,582.273318,525.8992157,522.511075,"DBT"
"8155","Gpat3",203.1359,137.6101,80.59993,38.95991,291.1875807,211.6219173,121.2649703,211.5657617,"DBT"
"8156","Tmem28",14.38071,17.2509,2.264624,2.050522,19.54397259,17.56298926,7.341565299,6.333341996,"DBT"
"8161","Nppb",16.17829,13.41737,2.264624,2.050522,11.72638356,10.16804642,3.146385128,2.111113999,"DBT"
"8163","Tmem151a",70.64269,69.2848,34.42575,34.83538,78.47001201,67.86945823,45.45715012,51.89550995,"DBT"
"8167","Nmt1",824.1942,837.3626,694.1073,698.2026,776.570683,848.2713117,690.1071381,701.9454045,"DBT"
"8168","2410002F23Rik",1040.844893,1105.123157,894.7351866,727.9345326,939.2143694,999.9282602,916.8058296,986.8526808,"DBT"
"8169","Clpb",741.3046132,731.7617985,582.3981646,569.6524307,702.3824699,763.1471742,490.9090729,560.7437492,"DBT"
