"","X","target_id","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2","Trend"
      "timestamp": 1647995485149,
      "version": "1.4.3"
    },
    "mgrs-1.4.3-py38hfa26641_0.tar.bz2": {
      "build": "py38hfa26641_0",
      "build_number": 0,
      "depends": [
        "libgcc-ng >=10.3.0",
        "libstdcxx-ng >=10.3.0",
        "packaging",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38",
        "setuptools",
        "wheel"
      ],
      "license": "MIT",
      "license_family": "MIT",
      "md5": "8bc052a9654d63c69661bd733f5a7cca",
      "name": "mgrs",
      "sha256": "746acca2eb913c763faede8214fedaad1d364b42ab5827f966dad2e88efb0b76",
      "size": 33930,
      "subdir": "linux-64",
      "timestamp": 1647995470678,
      "version": "1.4.3"
    },
    "mgrs-1.4.3-py39h5a03fae_0.tar.bz2": {
      "build": "py39h5a03fae_0",
      "build_number": 0,
      "depends": [
        "libgcc-ng >=10.3.0",
        "libstdcxx-ng >=10.3.0",
        "packaging",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39",
        "setuptools",
        "wheel"
      ],
      "license": "MIT",
      "license_family": "MIT",
      "md5": "f2595544df9783b52e8c8b01c3c59c01",
      "name": "mgrs",
      "sha256": "0fe89daa15240e26eb2d20271d0b531911cf92685f50344969d1b9e724bbfcc2",
      "size": 33957,
      "subdir": "linux-64",
      "timestamp": 1647995473578,
      "version": "1.4.3"
    },
    "mgwr-2.0.1-py35_0.tar.bz2": {
      "build": "py35_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp35m"
      ],
      "depends": [
        "libpysal",
        "numpy",
        "python >=3.5,<3.6.0a0",
        "scipy",
        "spglm",
        "spreg"
      ],
      "license": "BSD-3-Clause",
      "license_family": "BSD",
      "md5": "4c951ae56231202521c2072a0628c1a6",
      "name": "mgwr",
      "sha256": "5b4078d8ca0c031213ba186670a40b4e1241cc931f52af19a4d7d594f84b03a4",
      "size": 63102,
      "subdir": "linux-64",
      "timestamp": 1538137112075,
      "version": "2.0.1"
    },
    "mgwr-2.0.1-py36_0.tar.bz2": {
      "build": "py36_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp36m"
      ],
      "depends": [
        "libpysal",
        "numpy",
        "python >=3.6,<3.7.0a0",
        "scipy",
        "spglm",
        "spreg"
      ],
      "license": "BSD-3-Clause",
      "license_family": "BSD",
      "md5": "ff46e8aa5957eb879b1b9752c8bdcfc4",
      "name": "mgwr",
      "sha256": "a9e69fdbd39ee3605ac32418fa3432187e41a4c15b09bf245175629d1156633c",
      "size": 62901,
      "subdir": "linux-64",
      "timestamp": 1538137095918,
      "version": "2.0.1"
    },
    "mgwr-2.0.1-py36_1000.tar.bz2": {
      "build": "py36_1000",
      "build_number": 1000,
      "constrains": [
        "python_abi * *_cp36m"
      ],
      "depends": [
        "libpysal",
        "numpy",
        "python >=3.6,<3.7.0a0",
        "scipy",
        "spglm",
        "spreg"
      ],
      "license": "BSD-3-Clause",
      "license_family": "BSD",
      "md5": "e4b446b7ec9ddf318866dc58291636ba",
      "name": "mgwr",
      "sha256": "6a3cad4d2e48cf0040d5aa4f1bd6126be90dc37899c44afa6c397121bf5520b4",
      "size": 63099,
      "subdir": "linux-64",
      "timestamp": 1539606789634,
      "version": "2.0.1"
    },
    "mgwr-2.0.1-py37_1000.tar.bz2": {
      "build": "py37_1000",
      "build_number": 1000,
      "constrains": [
        "python_abi * *_cp37m"
      ],
      "depends": [
        "libpysal",
        "numpy",
        "python >=3.7,<3.8.0a0",
        "scipy",
        "spglm",
        "spreg"
      ],
      "license": "BSD-3-Clause",
      "license_family": "BSD",
      "md5": "036da49ec1d76f16db694dcc74ea2a81",
      "name": "mgwr",
      "sha256": "59aa397b5672ca15b0bc7cc3d0b41d51579bbba2ec1b907827ec1fbd46025dd7",
      "size": 62717,
      "subdir": "linux-64",
      "timestamp": 1539607065699,
      "version": "2.0.1"
    },
    "mhm-5.11.2-h6140fa5_2.tar.bz2": {
      "build": "h6140fa5_2",
      "build_number": 2,
      "depends": [
        "_openmp_mutex >=4.5",
        "libgcc-ng >=12",
        "libgfortran-ng",
        "libgfortran5 >=10.4.0",
        "netcdf-fortran >=4.6.0,<4.7.0a0"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "c2d9272a330a583d9558b78edde40b1b",
      "name": "mhm",
      "sha256": "d17b1ae0620e621091201d6821f52488181bc6418103443f3bc891407e76bd2e",
      "size": 34068349,
      "subdir": "linux-64",
      "timestamp": 1661520303318,
      "version": "5.11.2"
    },
    "mhm-5.11.2-h6140fa5_3.tar.bz2": {
      "build": "h6140fa5_3",
      "build_number": 3,
      "depends": [
        "_openmp_mutex >=4.5",
        "libgcc-ng >=12",
        "libgfortran-ng",
        "libgfortran5 >=10.4.0",
        "netcdf-fortran >=4.6.0,<4.7.0a0"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "18b86d667d3069d7d5aa269f9262eda1",
      "name": "mhm",
      "sha256": "1592ebe0f8c179d4c9583fee99ac84e1dc6873a1772d7963af12260743f0cadb",
      "size": 34038347,
      "subdir": "linux-64",
      "timestamp": 1661520359813,
      "version": "5.11.2"
    },
    "mhm-5.11.2-h708a270_0.tar.bz2": {
      "build": "h708a270_0",
      "build_number": 0,
      "depends": [
        "_openmp_mutex >=4.5",
        "libgcc-ng >=9.3.0",
        "libgfortran-ng",
        "libgfortran5 >=9.3.0",
        "netcdf-fortran >=4.5.3,<4.6.0a0"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "2b41cf49c3a89ced0f74df71547aaac0",
      "name": "mhm",
      "sha256": "d697b05dc64b2f28af43064f0e164728de879ccadd5137b4baa6fd1bedb9f22c",
      "size": 686630,
      "subdir": "linux-64",
      "timestamp": 1626989089274,
      "version": "5.11.2"
    },
    "mhm-5.11.2-h708a270_1.tar.bz2": {
      "build": "h708a270_1",
      "build_number": 1,
      "depends": [
        "_openmp_mutex >=4.5",
        "libgcc-ng >=9.3.0",
        "libgfortran-ng",
        "libgfortran5 >=9.3.0",
        "netcdf-fortran >=4.5.3,<4.6.0a0"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "4999222a765c8cf0ce642d9ea6863d22",
      "name": "mhm",
      "sha256": "011cb5504ae35bad183686c839cc8be95669125c679fd4e9e97cfd3dc310bfa7",
      "size": 34035419,
      "subdir": "linux-64",
      "timestamp": 1627035093318,
      "version": "5.11.2"
    },
    "mi-cpptest-0.2.0-h924138e_0.tar.bz2": {
      "build": "h924138e_0",
      "build_number": 0,
      "depends": [
        "libgcc-ng >=12",
        "libstdcxx-ng >=12"
      ],
      "license": "GPL-2.0-or-later",
      "license_family": "GPL",
      "md5": "6536d76039b0fdeb742fbfb65a85abb9",
      "name": "mi-cpptest",
      "sha256": "65e557ebbf5b950a830af0777f55891513a6fa27361d35521fbfa6d88475ea10",
      "size": 1215094,
      "subdir": "linux-64",
      "timestamp": 1662965944532,
      "version": "0.2.0"
    },
    "mi-fieldcalc-0.1.6-py310h7c63755_2.tar.bz2": {
      "build": "py310h7c63755_2",
      "build_number": 2,
      "depends": [
        "_openmp_mutex >=4.5",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "numpy >=1.21.6,<2.0a0",
        "pybind11-abi 4",
        "python >=3.10,<3.11.0a0",
        "python_abi 3.10.* *_cp310"
      ],
      "license": "GPL-2.0-or-later",
      "license_family": "GPL",
      "md5": "6be096cc3afc72c3bfb5db5cea410de4",
      "name": "mi-fieldcalc",
      "sha256": "53072a3b9700b145ce9f57ad91278bf8cddef6a5968abeb18a1c7a5328ad13ee",
      "size": 1952504,
      "subdir": "linux-64",
      "timestamp": 1662636825118,
      "version": "0.1.6"
    },
    "mi-fieldcalc-0.1.6-py37hb6fd525_2.tar.bz2": {
      "build": "py37hb6fd525_2",
      "build_number": 2,
      "depends": [
        "_openmp_mutex >=4.5",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "numpy >=1.19.5,<2.0a0",
        "pybind11-abi 4",
        "python >=3.7,<3.8.0a0",
        "python_abi 3.7.* *_cp37m"
      ],
      "license": "GPL-2.0-or-later",
      "license_family": "GPL",
      "md5": "afed894ec29e657ed337c9917242285f",
      "name": "mi-fieldcalc",
      "sha256": "df818aab7d5fa188a582ae3ae1f5a907d81adaa7096079bb04e80f4a71e7d812",
      "size": 1858189,
      "subdir": "linux-64",
      "timestamp": 1662636813260,
      "version": "0.1.6"
    },
    "mi-fieldcalc-0.1.6-py38h08d21df_2.tar.bz2": {
      "build": "py38h08d21df_2",
      "build_number": 2,
      "depends": [
        "_openmp_mutex >=4.5",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "numpy >=1.19.5,<2.0a0",
        "pybind11-abi 4",
        "pypy3.8 >=7.3.9",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8 *_pypy38_pp73"
      ],
      "license": "GPL-2.0-or-later",
      "license_family": "GPL",
      "md5": "2a2a05c90c84b32f3ec4c7bf8031e89c",
      "name": "mi-fieldcalc",
      "sha256": "519518072316b8ee2b803c993b589992fef728e24ba462a0b64fcae04f276c34",
      "size": 1873964,
      "subdir": "linux-64",
      "timestamp": 1662636797383,
      "version": "0.1.6"
    },
    "mi-fieldcalc-0.1.6-py38had079c2_2.tar.bz2": {
      "build": "py38had079c2_2",
      "build_number": 2,
      "depends": [
        "_openmp_mutex >=4.5",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "numpy >=1.19.5,<2.0a0",
        "pybind11-abi 4",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38"
      ],
      "license": "GPL-2.0-or-later",
      "license_family": "GPL",
      "md5": "2eb344d61560105f0b709b2a5ddead4e",
      "name": "mi-fieldcalc",
      "sha256": "c8cd6301bb7d440a46e72042f30b639b945784eef23eba493f07f9c6fd4d6f8c",
      "size": 1919202,
      "subdir": "linux-64",
      "timestamp": 1662636821853,
      "version": "0.1.6"
    },
    "mi-fieldcalc-0.1.6-py39h66d321d_2.tar.bz2": {
      "build": "py39h66d321d_2",
      "build_number": 2,
      "depends": [
        "_openmp_mutex >=4.5",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "numpy >=1.19.5,<2.0a0",
        "pybind11-abi 4",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39"
      ],
      "license": "GPL-2.0-or-later",
      "license_family": "GPL",
      "md5": "5aaafb0746017fa5613101da1f5a6ff1",
      "name": "mi-fieldcalc",
      "sha256": "32e88d8a7a17a94de3aa98943e339ac7e0da54404cb61c741a7b4c1861ea033d",
      "size": 1951951,
      "subdir": "linux-64",
      "timestamp": 1662636820016,
      "version": "0.1.6"
    },
    "mi-fieldcalc-0.1.6-py39hc6c6951_2.tar.bz2": {
      "build": "py39hc6c6951_2",
      "build_number": 2,
      "depends": [
        "_openmp_mutex >=4.5",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "numpy >=1.19.5,<2.0a0",
        "pybind11-abi 4",
        "pypy3.9 >=7.3.9",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9 *_pypy39_pp73"
      ],
      "license": "GPL-2.0-or-later",
      "license_family": "GPL",
      "md5": "872d8726216c3c7fd7f68da80e2d01e5",
      "name": "mi-fieldcalc",
      "sha256": "0f49d3158823658d36e2866577a1934d96b21e4be093f48e0766d539b92d0ec0",
      "size": 1930569,
      "subdir": "linux-64",
      "timestamp": 1662636790413,
      "version": "0.1.6"
    },
    "mi-programoptions-2.0.1-h924138e_0.tar.bz2": {
      "build": "h924138e_0",
      "build_number": 0,
      "depends": [
        "libgcc-ng >=12",
        "libstdcxx-ng >=12"
      ],
      "license": "GPL-2.0-or-later",
      "license_family": "GPL",
      "md5": "278e665a9d1f0676092124de8acff784",
      "name": "mi-programoptions",
      "sha256": "6f8545a9df39730c4102552e4f74b3988e1c266d59cf4615d5934b4fd9fa999c",
      "size": 1031153,
      "subdir": "linux-64",
      "timestamp": 1662968821035,
      "version": "2.0.1"
    },
    "micro-2.0.8-ha8f183a_0.tar.bz2": {
      "build": "ha8f183a_0",
      "build_number": 0,
      "depends": [],
      "license": "MIT",
      "license_family": "MIT",
      "md5": "4ecffac59883ddafb94c766a71c1fd3d",
      "name": "micro",
      "sha256": "31788103147092962f376a3eeb70fbb7b92aeb44da1ef9608f6a8e6bb123084b",
      "size": 4193355,
      "subdir": "linux-64",
      "timestamp": 1618603775407,
      "version": "2.0.8"
    },
    "micro-2.0.8-ha8f183a_1.tar.bz2": {
      "build": "ha8f183a_1",
      "build_number": 1,
      "depends": [],
      "license": "MIT",
      "license_family": "MIT",
      "md5": "80c64a3507a19872308eee87574fdc31",
      "name": "micro",
      "sha256": "53524edf97435e7107aabfdfc19368ec30cf0046a40448c3392b7bcf8e997766",
      "size": 4191168,
      "subdir": "linux-64",
      "timestamp": 1620646519275,
      "version": "2.0.8"
    },
    "micromagneticmodel-0.8.1-py35_0.tar.bz2": {
      "arch": "x86_64",
      "build": "py35_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp35m"
      ],
      "depends": [
        "discretisedfield",
        "joommfutil",
        "pytest",
        "python >=3.5,<3.6.0a0"
      ],
      "license": "BSD 3-clause",
      "license_family": "BSD",
      "md5": "e5257ad03b441df177e77ca56db0395d",
      "name": "micromagneticmodel",
      "platform": "linux",
      "sha256": "dc34948819be6a233f34c7fa7d167d2543fed346555779e214d316563ae93f91",
      "size": 37280,
      "subdir": "linux-64",
      "timestamp": 1530477451076,
      "version": "0.8.1"
    },
    "micromagneticmodel-0.8.1-py36_0.tar.bz2": {
      "arch": "x86_64",
      "build": "py36_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp36m"
      ],
      "depends": [
        "discretisedfield",
        "joommfutil",
        "pytest",
        "python >=3.6,<3.7.0a0"
      ],
      "license": "BSD 3-clause",
      "license_family": "BSD",
      "md5": "3943042ed4e0d9c360aa38baf6ac8747",
      "name": "micromagneticmodel",
      "platform": "linux",
      "sha256": "93160ccce8c241703db67eb0895dcdb562f380e7393dded12d68a30426bce50e",
      "size": 37142,
      "subdir": "linux-64",
      "timestamp": 1530477433428,
      "version": "0.8.1"
    },
    "micromamba-0.26.0-0.tar.bz2": {
      "build": "0",
      "build_number": 0,
      "depends": [],
      "license": "BSD-3-Clause AND MIT AND OpenSSL",
      "license_family": "BSD",
      "md5": "cfad5c6ba8b9cd5ba5ca089545da0654",
      "name": "micromamba",
      "sha256": "404100d70109e1c264abae0a28c85b336e47dc2b82957642373794855a05e86c",
      "size": 6136958,
      "subdir": "linux-64",
      "timestamp": 1664553469676,
      "version": "0.26.0"
    },
    "micropython-1.19.1-hc5aa10d_0.tar.bz2": {
      "build": "hc5aa10d_0",
      "build_number": 0,
      "depends": [
        "libffi >=3.4.2,<3.5.0a0",
        "libgcc-ng >=12"
      ],
      "license": "MIT",
      "license_family": "MIT",
      "md5": "38bcb2c5d636f9116b855316a94bab93",
      "name": "micropython",
      "sha256": "f4d20dcddb848d1a0d6dc4c6717b5713dd93e3656c3b1852d0c350ff4ec71a93",
      "size": 268609,
      "subdir": "linux-64",
      "timestamp": 1655447550886,
      "version": "1.19.1"
    },
    "microtc-2.4.3-py310hff52083_0.tar.bz2": {
      "build": "py310hff52083_0",
      "build_number": 0,
      "depends": [
        "python >=3.10,<3.11.0a0",
        "python_abi 3.10.* *_cp310",
        "scikit-learn"
      ],
      "license": "Apache-2.0",
      "license_family": "APACHE",
      "md5": "9f4d27c831a9a29c1c1e209d60756ed2",
      "name": "microtc",
      "sha256": "8512d1e24ecf40a732fba696734082df85fb5adc02aab2d42b1dcdda2b550ede",
      "size": 80737,
      "subdir": "linux-64",
      "timestamp": 1659495320656,
      "version": "2.4.3"
    },
    "microtc-2.4.3-py37h89c1867_0.tar.bz2": {
      "build": "py37h89c1867_0",
      "build_number": 0,
      "depends": [
        "python >=3.7,<3.8.0a0",
        "python_abi 3.7.* *_cp37m",
        "scikit-learn"
      ],
      "license": "Apache-2.0",
      "license_family": "APACHE",
      "md5": "3a01829143d67815a35441f89af428ba",
      "name": "microtc",
      "sha256": "90e4c8c6b035ca5ded3616b4815e69b07a2a3c6d75d5929ca94925084c3a9ca9",
      "size": 79886,
      "subdir": "linux-64",
      "timestamp": 1659495325511,
      "version": "2.4.3"
    },
    "microtc-2.4.3-py38h578d9bd_0.tar.bz2": {
      "build": "py38h578d9bd_0",
      "build_number": 0,
      "depends": [
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38",
        "scikit-learn"
      ],
      "license": "Apache-2.0",
      "license_family": "APACHE",
      "md5": "9da51820c8d12235307e6cfab807b991",
      "name": "microtc",
      "sha256": "97690bf3a26e9d2ed96847b9a2ac2d6df0b0f685fe500bb1827aa941658de5c4",
      "size": 80055,
      "subdir": "linux-64",
      "timestamp": 1659495328600,
      "version": "2.4.3"
    },
    "microtc-2.4.3-py39hf3d152e_0.tar.bz2": {
      "build": "py39hf3d152e_0",
      "build_number": 0,
      "depends": [
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39",
        "scikit-learn"
      ],
      "license": "Apache-2.0",
      "license_family": "APACHE",
      "md5": "02919913bf0ee559dae79bb8b77455c1",
      "name": "microtc",
      "sha256": "d13099132ac8a543f7e3471c01bd405666d04798436fcb68a86650e044bdd9e3",
      "size": 79894,
      "subdir": "linux-64",
      "timestamp": 1659495326651,
      "version": "2.4.3"
    },
    "miller-6.4.0-ha770c72_0.tar.bz2": {
      "build": "ha770c72_0",
      "build_number": 0,
      "depends": [],
      "license": "BSD-2-Clause",
      "license_family": "BSD",
      "md5": "d4253311b6d4a2e838416483b3a4bd76",
      "name": "miller",
      "sha256": "87eae156c24dffbc64eb6417aa62cf939f983ecc129ffc54021f1290f057513c",
      "size": 6698047,
      "subdir": "linux-64",
      "timestamp": 1661154547471,
      "version": "6.4.0"
    },
    "mimalloc-2.0.6-h27087fc_0.tar.bz2": {
      "build": "h27087fc_0",
      "build_number": 0,
      "depends": [
        "libgcc-ng >=10.3.0",
        "libstdcxx-ng >=10.3.0"
      ],
      "license": "MIT",
      "license_family": "MIT",
      "md5": "285b71a0565e2e386877755fdec44b5c",
      "name": "mimalloc",
      "sha256": "8dc262f4091b5eab82885c4cb23e87e5b8b90794296b5872e6357263f9bcd805",
      "size": 72055,
      "subdir": "linux-64",
      "timestamp": 1650029872904,
      "version": "2.0.6"
    },
    "mimerender-0.6.0-py27_0.tar.bz2": {
      "arch": "x86_64",
      "build": "py27_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp27mu"
      ],
      "depends": [
        "python 2.7*",
        "python-mimeparse >=0.1.4"
      ],
      "license": "MIT License",
      "license_family": "MIT",
      "md5": "7358e5fd871a8efff3dd70f64698b193",
      "name": "mimerender",
      "platform": "linux",
      "sha256": "248c071885b94884b52b678b1f517357ffb64375b26d33bf30ff0c3342d439a5",
      "size": 10844,
      "subdir": "linux-64",
      "version": "0.6.0"
    },
    "mimerender-0.6.0-py34_0.tar.bz2": {
      "arch": "x86_64",
      "build": "py34_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp34m"
      ],
      "depends": [
        "python 3.4*",
        "python-mimeparse >=0.1.4"
      ],
      "license": "MIT License",
      "license_family": "MIT",
      "md5": "a8b1b2eab20ac96b5ae0a0632a42cab3",
      "name": "mimerender",
      "platform": "linux",
      "sha256": "4fb0b5b76be72697f45b0e0a0acd157e6612bc5b7ea01059e68f524052d15c82",
      "size": 11139,
      "subdir": "linux-64",
      "version": "0.6.0"
    },
    "mimerender-0.6.0-py35_0.tar.bz2": {
      "arch": "x86_64",
      "build": "py35_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp35m"
      ],
      "depends": [
        "python 3.5*",
        "python-mimeparse >=0.1.4"
      ],
      "license": "MIT License",
      "license_family": "MIT",
      "md5": "ea10b635ff2ad262c70a6e72bf8b01ca",
      "name": "mimerender",
      "platform": "linux",
      "sha256": "be55d8fdbce29ea81c6a3ed9f96637bda4e14d22e32aa526928de4705da1637a",
      "size": 986358,
      "subdir": "linux-64",
      "version": "0.6.0"
    },
    "mimerender-0.6.0-py36_0.tar.bz2": {
      "build": "py36_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp36m"
      ],
      "depends": [
        "python 3.6*",
        "python-mimeparse >=0.1.4"
      ],
      "license": "MIT",
      "license_family": "MIT",
      "md5": "7b06a5f70d985b2f23c6ef3f8259b3df",
      "name": "mimerender",
      "sha256": "3c5d2a3e4fdc5c482f9c6aaada6c0519bf89aa91aba479e32976214b151d5068",
      "size": 12335,
      "subdir": "linux-64",
      "version": "0.6.0"
    },
    "minepy-1.2.6-py310h5764c6d_1.tar.bz2": {
      "build": "py310h5764c6d_1",
      "build_number": 1,
      "depends": [
        "libgcc-ng >=10.3.0",
        "numpy >=1.22.2,<2.0a0",
        "numpy >=1.3.0",
        "python >=3.10,<3.11.0a0",
        "python_abi 3.10.* *_cp310"
      ],
      "license": "GPL-3.0-only",
      "license_family": "LGPL",
      "md5": "7ba0678320a588ece5065dc6d0f4bcee",
      "name": "minepy",
      "sha256": "1e7f4147d5b7aad45221b9777ca3ac24d97c8634341fae6c6b7f2c53f259ec1e",
      "size": 67312,
      "subdir": "linux-64",
      "timestamp": 1646555303167,
      "version": "1.2.6"
    },
    "minepy-1.2.6-py310h5764c6d_2.tar.bz2": {
      "build": "py310h5764c6d_2",
      "build_number": 2,
      "depends": [
        "libgcc-ng >=10.3.0",
        "numpy >=1.22.3,<2.0a0",
        "numpy >=1.3.0",
        "python >=3.10,<3.11.0a0",
        "python_abi 3.10.* *_cp310"
      ],
      "license": "GPL-3.0-only",
      "license_family": "LGPL",
      "md5": "20feeddbfade77a241aae4e2cfc043c7",
      "name": "minepy",
      "sha256": "33bb20d1549fd94a9ab794bd80f82f123a80b43560af2cd2544c9ad2fd5b6129",
      "size": 67327,
      "subdir": "linux-64",
      "timestamp": 1649856472705,
      "version": "1.2.6"
    },
    "minepy-1.2.6-py37h0313132_0.tar.bz2": {
      "build": "py37h0313132_0",
      "build_number": 0,
      "depends": [
        "libgcc-ng >=10.3.0",
        "numpy >=1.21.5,<2.0a0",
        "pypy3.7 >=7.3.7",
        "python >=3.7,<3.8.0a0",
        "python_abi 3.7 *_pypy37_pp73"
      ],
      "license": "GPL-3.0-only",
      "license_family": "LGPL",
      "md5": "cc3e491220a876f97678c1b91019e514",
      "name": "minepy",
      "sha256": "77606c7bd862468c21b264fdb78cc5202a3868518fe08737db4e077c05beb949",
      "size": 61579,
      "subdir": "linux-64",
      "timestamp": 1646234728788,
      "version": "1.2.6"
    },
    "minepy-1.2.6-py37h0313132_1.tar.bz2": {
      "build": "py37h0313132_1",
      "build_number": 1,
      "depends": [
        "libgcc-ng >=10.3.0",
        "numpy >=1.21.5,<2.0a0",
        "numpy >=1.3.0",
        "pypy3.7 >=7.3.7",
        "python >=3.7,<3.8.0a0",
        "python_abi 3.7 *_pypy37_pp73"
      ],
      "license": "GPL-3.0-only",
      "license_family": "LGPL",
      "md5": "2adbd230febd7d6dd3b23b514c77a425",
      "name": "minepy",
      "sha256": "9a080c805a7430278a69b473f0a3ab553f9f66026b7b6c45c6a5cfd0e63170d1",
      "size": 61604,
      "subdir": "linux-64",
      "timestamp": 1646555243496,
      "version": "1.2.6"
    },
    "minepy-1.2.6-py37h540881e_0.tar.bz2": {
      "build": "py37h540881e_0",
      "build_number": 0,
      "depends": [
        "libgcc-ng >=10.3.0",
        "numpy >=1.21.5,<2.0a0",
        "python >=3.7,<3.8.0a0",
        "python_abi 3.7.* *_cp37m"
      ],
      "license": "GPL-3.0-only",
      "license_family": "LGPL",
      "md5": "6f9f40dc485b1367c0cd9028eed59762",
      "name": "minepy",
      "sha256": "f0820eb9ead14e5f0339cb90a9df2cd594ce734551036fa6e2d00d2a4f421960",
      "size": 67607,
      "subdir": "linux-64",
      "timestamp": 1646234736155,
      "version": "1.2.6"
    },
    "minepy-1.2.6-py37h540881e_1.tar.bz2": {
      "build": "py37h540881e_1",
      "build_number": 1,
      "depends": [
        "libgcc-ng >=10.3.0",
        "numpy >=1.21.5,<2.0a0",
        "numpy >=1.3.0",
        "python >=3.7,<3.8.0a0",
        "python_abi 3.7.* *_cp37m"
      ],
      "license": "GPL-3.0-only",
      "license_family": "LGPL",
      "md5": "b512c49d2a54a5d0f8caeeadf6b12a09",
      "name": "minepy",
      "sha256": "7694bc995df25f5e36c768df0dbabd04d5a344aef6a0b8411b352f15e2ddd921",
      "size": 67558,
      "subdir": "linux-64",
      "timestamp": 1646555311815,
      "version": "1.2.6"
    },
    "minepy-1.2.6-py37h540881e_2.tar.bz2": {
      "build": "py37h540881e_2",
      "build_number": 2,
      "depends": [
        "libgcc-ng >=10.3.0",
        "numpy >=1.21.6,<2.0a0",
        "numpy >=1.3.0",
        "python >=3.7,<3.8.0a0",
        "python_abi 3.7.* *_cp37m"
      ],
      "license": "GPL-3.0-only",
      "license_family": "LGPL",
      "md5": "80c796562d5052c18cf8367288458ea8",
      "name": "minepy",
      "sha256": "d40543560cf0f44c321257291df87786e872f346fd74e58448a6631da09e5c7c",
      "size": 67557,
      "subdir": "linux-64",
      "timestamp": 1649856473573,
      "version": "1.2.6"
    },
    "minepy-1.2.6-py38h0a891b7_0.tar.bz2": {
      "build": "py38h0a891b7_0",
      "build_number": 0,
      "depends": [
        "libgcc-ng >=10.3.0",
        "numpy >=1.22.2,<2.0a0",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38"
      ],
      "license": "GPL-3.0-only",
      "license_family": "LGPL",
      "md5": "0e48de45b6e50b28468c903380bbe5ca",
      "name": "minepy",
      "sha256": "efe299b982d78d9c7f01ea27ae9b0ebea31678bdb44c9dc1829d721ea2330e12",
      "size": 68375,
      "subdir": "linux-64",
      "timestamp": 1646234757838,
      "version": "1.2.6"
    },
    "minepy-1.2.6-py38h0a891b7_1.tar.bz2": {
      "build": "py38h0a891b7_1",
      "build_number": 1,
      "depends": [
        "libgcc-ng >=10.3.0",
        "numpy >=1.22.2,<2.0a0",
        "numpy >=1.3.0",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38"
      ],
      "license": "GPL-3.0-only",
      "license_family": "LGPL",
      "md5": "cfd369a2c71390f98bdbe64cb20b8c8f",
      "name": "minepy",
      "sha256": "36c9a1a37557b7eb3f456edea6e8331a01bab63875202b97208a14bbb2c3fd89",
      "size": 68287,
      "subdir": "linux-64",
      "timestamp": 1646555253870,
      "version": "1.2.6"
    },
    "minepy-1.2.6-py38h0a891b7_2.tar.bz2": {
      "build": "py38h0a891b7_2",
      "build_number": 2,
      "depends": [
        "libgcc-ng >=10.3.0",
        "numpy >=1.22.3,<2.0a0",
        "numpy >=1.3.0",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38"
      ],
      "license": "GPL-3.0-only",
      "license_family": "LGPL",
      "md5": "7c770f32904268cf1bd48da2d5c7e6a9",
      "name": "minepy",
      "sha256": "0d805c9e50183bb403296bfeb8e2ed952bd9f0dc42af2a779c8c2ab47a743e72",
      "size": 68352,
      "subdir": "linux-64",
      "timestamp": 1649856461995,
      "version": "1.2.6"
    },
    "minepy-1.2.6-py38h50598f1_2.tar.bz2": {
      "build": "py38h50598f1_2",
      "build_number": 2,
      "depends": [
        "libgcc-ng >=10.3.0",
        "numpy >=1.22.3,<2.0a0",
        "numpy >=1.3.0",
        "pypy3.8 >=7.3.9",
        "python >=3.8,<3.9.0a0",
